1,957930233298120704
957930233298120704,957964789699039232
1,957931824411443201
957931824411443201,958336031266353152
957931824411443201,957945629799526400
1,957991855886651392
957991855886651392,958697215018418184
957991855886651392,958668708905304064
957991855886651392,958665694568206341
957991855886651392,958339146703081474
957991855886651392,958281704493518849
957991855886651392,958278457812770816
957991855886651392,958237069268135941
1,958032087596126208
1,958032411404759040
958032411404759040,958042873638850562
1,958666450096590848
958666450096590848,958675763431116800
1,959159519170453504
