1,985990729444012034
985990729444012034,985998443641540608
1,986359643080482819
1,986624638502428673
1,986769554331328518
1,985396038168035328
1,992677527926829056
1,993266153878306816
1,992375664878718976
1,982036403826524160
982036403826524160,982038743514337280
1,982038753928798209
1,982048109759836165
1,982052527918084096
982052527918084096,982059487052709888
1,982148719813390338
1,981961490327482368
981961490327482368,984245854981599235
981961490327482368,984243442170527749
981961490327482368,982968152899305472
981961490327482368,982924130981949440
981961490327482368,982780560107065344
981961490327482368,982750657324003328
981961490327482368,982747770355437574
981961490327482368,982715571509735424
981961490327482368,982654260784586752
981961490327482368,982563764099837952
981961490327482368,982536714798297088
981961490327482368,982469805830754304
981961490327482368,982449249852981249
981961490327482368,982380339749273600
981961490327482368,982378609116524544
981961490327482368,982376029804224515
981961490327482368,982346754434609152
981961490327482368,982288119683624969
981961490327482368,982252938268585989
981961490327482368,982246499785392132
1,981969818483134465
981969818483134465,982011012118392832
981969818483134465,982001928770080769
981969818483134465,981980161968148481
981969818483134465,981973482656313346
1,981979320666161152
1,981988619773657095
981988619773657095,981994086268796930
1,981994752840273920
1,981997056310079489
1,981999653221646336
1,981987638675558400
1,982010297086070785
982010297086070785,982020105470140418
1,982016574067425280
1,982123504832200705
982123504832200705,982246456680529920
982123504832200705,982222612846690304
982123504832200705,982219165451735041
982123504832200705,982174481299865601
982123504832200705,982154469633765377
982123504832200705,982139117952643072
982123504832200705,982128887705382914
1,982163364775211014
1,982208515698712576
1,982219670861180930
1,982238778176585728
1,982239427064807425
1,982025574007885824
1,982049754191347712
1,982075595172470784
1,982082630609862658
982082630609862658,982350060565315592
982082630609862658,982166648948838400
982082630609862658,982114204395044864
982082630609862658,982105635763339264
982082630609862658,982096015875592192
982082630609862658,982089633688444928
1,982092671215845376
1,982282288246304768
982282288246304768,1074265972482072577
982282288246304768,983353117663289344
982282288246304768,983091586690179073
982282288246304768,982983174241312768
982282288246304768,982922434595635201
982282288246304768,982551826426925056
982282288246304768,982508492526239745
982282288246304768,982487517856518145
982282288246304768,982396828422254592
982282288246304768,982391664286273537
982282288246304768,982326408767827973
982282288246304768,982318669710557184
982282288246304768,982314981126524934
982282288246304768,982308655881183233
982282288246304768,982305190035337216
982282288246304768,982300993080639490
982282288246304768,982296400678436864
982282288246304768,982290908900081664
1,982284094410129409
1,982269886335348740
1,982282006208790528
982282006208790528,982339294437232640
1,982142703596011521
1,982299341569253376
982299341569253376,982440826734231552
982299341569253376,982349477095723008
1,982318839961497601
982318839961497601,985822945208565762
982318839961497601,985802012720812032
982318839961497601,983299122924056578
982318839961497601,983193934066315265
982318839961497601,982935613249908736
982318839961497601,982685239376949249
982318839961497601,982650130947100672
982318839961497601,982613222158151685
982318839961497601,982525654590771200
982318839961497601,982479400947109889
982318839961497601,982440949543563264
982318839961497601,982344172471488513
982318839961497601,982334037846102018
1,982319479152459776
1,982319849270587393
1,982326643816476673
982326643816476673,982339061967917056
1,982327940154146816
1,982338340577005568
982338340577005568,982353239382286336
1,982378326919712769
982378326919712769,982664532983238657
982378326919712769,982645477689749506
1,982431144556748801
1,982487742352420866
1,982493195455131648
1,982493799233404928
1,982517318201769984
1,982542664594870272
1,982618293713354752
1,982630330774507520
1,982631050223353857
1,982652864332836864
982652864332836864,982847933270736897
1,982656535426994179
1,982677862514876417
982677862514876417,982768541018542080
982677862514876417,982685272117792769
1,982716405920432128
1,982721766312333312
1,982754459108368384
1,982896118714552321
982896118714552321,983288281642172416
1,983110542989647872
1,983198499217981442
1,983242978348208128
1,983387686382776322
1,983412931906830336
1,983427496111517696
1,983554404056907777
983554404056907777,983584495990292480
983554404056907777,983558011305234432
1,983654400769085441
1,984029225526136832
1,984061583209967616
1,994640813584994304
1,1001946898884898826
1,1002187627079102464
1,1002194659345620993
1002194659345620993,1002407398592483328
1,1003996367273021440
1,1004786962010603520
1,1006886492164067328
1,1012023956130316289
1,1013587138070233089
1013587138070233089,1013607439990697984
1,1029779724762009600
1,1061542986247356416
1061542986247356416,1061696432766439424
1,1082304078775009282
1,1082356665251479554
1,1088530959367057409
1,1096406830555762688
1,1117437708496977954
1,1132418505293406209
1,1141406209137926144
1,1169125803860340737
1,1169217652834951168
1,1169292377896488960
1,1169376863312961536
1,1169377305359085568
1,1169415923746447360
1,1169623231491391489
1,1169686786567823361
1,1169822182966358019
1,1170390196900257792
1,1170440321907548160
1,1170470567851413506
1,1170473579496071168
1,1170479210324013056
1,1170529049627676672
1,1170585881901748224
1170585881901748224,1170586646296825857
1,1170662959091265538
1,1170682253506207744
1,1170684989404516352
1170684989404516352,1170692719083016195
1,1170786383012728832
1170786383012728832,1170911968988946432
1,1170838075842256896
1,1171063955198042115
1,1171075604558548992
1,1171374922008014848
1,1171802204199673857
1,1175406062960353280
1,1175455161461956614
1,1176605487984496640
1,1192516715353001984
1,1211735878164516865
1,1536424105045544963
1,1536424464455553029
